transaction_id,customer_id,order_date,product_category,channel,payment_method,order_value,discount_applied,returned_flag,region,loyalty_member,signup_date,engagement_flag
642a4a10-74c6-4a29-baa1-87e695f5997b,CUST100739,02-01-2026,apparel,web,netbanking,700.37,0,0,north,0,27-08-2024,1
b5278a4f-bba5-4f25-83ea-907b85430d7e,CUST101529,22-10-2025,toys,app,upi,2.83,0,0,north,0,02-07-2024,1
49c613c3-33c8-4987-bae1-b6f33670571d,CUST106150,27-09-2025,grocery,store,upi,16.51,0,0,central,0,21-07-2024,1
e28a192a-b872-456b-b0d5-4f49b71c158c,CUST100965,24-05-2025,toys,web,card,474.18,0,0,east,0,22-02-2024,1
506d7cd8-0353-4348-b45c-587e43f5a01b,CUST104876,27-05-2025,sports,app,wallet,45.94,0,0,south,0,22-11-2024,1
69a31ed9-286f-4f80-9333-805767c0afc1,CUST100006,25-11-2025,toys,web,card,13.63,0,0,south,0,24-04-2024,1
664fce95-7364-4210-8bda-d59f13167a35,CUST104078,26-07-2024,grocery,app,card,30.96,0,0,central,0,07-05-2024,1
65585936-abf2-478e-a25f-a9244748ac2f,CUST103177,06-04-2024,beauty,web,card,50.54,0,0,central,1,07-01-2024,1
766e25f4-c771-45ee-b224-f14243d67d6d,CUST103018,21-01-2024,toys,web,upi,433.69,1,0,north,0,02-06-2024,1
3cc3575a-9fdd-4b21-9a97-e7b5c031f57a,CUST105378,20-12-2024,home,app,card,33.66,0,0,east,0,09-06-2024,1
f2d8165e-9ca0-436b-ac88-96200fcc075d,CUST100503,19-05-2025,beauty,app,wallet,79.95,1,0,north,0,23-08-2024,1
bebe45b7-8d20-469b-b166-3a41cecdf6a6,CUST102447,07-02-2025,electronics,web,card,92.76,1,0,central,0,20-09-2024,1
b19bdbc2-36cb-44c2-a460-750132d17a78,CUST102834,10-08-2024,grocery,web,card,153.7,1,0,east,0,10-07-2024,1
77b6f0ea-2fa4-4e46-8a4a-f70853e66418,CUST100806,03-02-2025,apparel,web,upi,164.34,0,0,east,1,21-10-2024,1
c9daa4be-98d6-4477-94c9-35931eeabd0e,CUST100539,06-04-2025,apparel,app,netbanking,23.73,1,0,south,0,29-02-2024,1
0df9cb03-b5c7-4ce3-98e7-08aaef6a773b,CUST101137,13-07-2025,home,app,netbanking,46.26,1,0,north,0,22-09-2024,1
3c1386ec-8f09-4498-9919-f212c80a4842,CUST101541,01-02-2024,electronics,web,card,164.33,0,0,south,0,28-02-2024,1
742a1f4d-17c6-4dcc-bba8-517bad4bbd4d,CUST106278,03-05-2025,grocery,web,card,106.31,0,0,south,0,28-01-2024,1
cf95fc53-2aa8-464b-ae6e-cb001faeab7e,CUST103060,14-10-2024,grocery,app,card,20.14,0,0,north,0,09-12-2024,1
c5994d79-cad8-4499-b169-8925311c612a,CUST103299,12-03-2025,grocery,app,card,14.34,0,0,east,0,14-12-2024,1
c959f802-d5e4-4a6b-bb12-d88474bd430a,CUST104633,14-01-2025,home,web,card,208.91,0,0,north,1,17-11-2024,1
0d072101-5e3e-432b-98c3-676e4954bcba,CUST104443,12-03-2025,electronics,web,card,23.64,1,0,east,0,13-03-2024,1
aef140b1-9ed3-4bd0-a857-187925b71060,CUST103241,09-05-2024,apparel,web,netbanking,30.45,1,0,west,0,18-05-2024,1
f953eaa7-35f7-4f6e-8b9b-4b2132b0863a,CUST102181,16-03-2025,toys,web,card,47.79,0,0,east,0,01-07-2024,1
84324004-5962-4814-8ec9-1643120f4d7d,CUST102128,07-05-2025,apparel,app,card,724.43,0,0,north,1,18-07-2024,1
bca4cc05-5daf-4707-a193-590297051851,CUST100373,01-09-2024,grocery,web,wallet,828.35,0,0,south,0,08-12-2024,1
58c1d154-f9a1-4326-a4dc-131477c7b326,CUST105838,21-02-2024,toys,web,card,51.12,0,0,west,0,15-05-2024,1
d9dfb6ee-fb4e-4ce0-8363-fe458ac39570,CUST105030,21-12-2025,apparel,web,card,321.42,1,0,west,0,10-05-2024,1
ecdb472a-c3eb-4bbb-b667-1b0aaac254d0,CUST104030,17-08-2024,sports,app,card,27.61,0,0,west,0,16-01-2024,1
e7213659-9380-43b4-9a24-db8032312a0b,CUST102552,09-04-2025,home,app,wallet,37.35,0,0,north,0,09-11-2024,1
a9f5ea3a-31fa-4c63-85c4-2327b80498e5,CUST103773,04-07-2024,apparel,web,card,45.73,0,0,north,0,02-01-2024,1
77614431-a391-4143-a03f-61677326da37,CUST103129,10-06-2024,beauty,web,card,46.66,0,0,west,0,05-01-2025,1
3d780f1d-3871-4453-9328-e231d6968aea,CUST101762,17-07-2024,toys,app,card,805.32,0,0,south,0,13-09-2024,1
b07790a7-694d-4e5e-9696-0f044f8bed4c,CUST101900,04-02-2025,grocery,web,wallet,43.79,1,0,north,0,25-09-2024,1
62bcf1cf-f0c6-42b3-8ecc-39e94473468b,CUST105657,16-04-2025,electronics,web,card,11.91,0,0,south,1,30-08-2024,1
1ca34d84-ca08-47cc-b029-f89a7eca7154,CUST104115,31-03-2025,home,app,card,10.21,1,0,south,0,09-09-2024,1
74ab6591-5e01-44dd-b55b-2976cfecefdd,CUST100007,28-06-2025,sports,app,netbanking,30.24,1,0,east,1,12-03-2024,1
37c10496-5603-46e2-ad4c-7644d756c7e4,CUST102104,16-02-2025,home,web,netbanking,299.47,0,0,central,0,03-05-2024,1
040c3a3e-e402-46f8-971b-b2cc057888a4,CUST102182,14-06-2025,home,web,card,7.91,0,0,east,0,25-01-2024,1
335cf233-d286-496d-ac3b-09787fd33906,CUST104628,30-04-2024,toys,app,netbanking,86.78,1,0,south,0,04-08-2024,1
d9cf6669-bfe8-4854-aeb1-3bf785f8f012,CUST104575,09-03-2024,toys,web,wallet,62.39,0,0,west,0,05-04-2024,1
224cd291-7548-48d3-8d8f-ee99dfc185bc,CUST102990,19-10-2024,toys,app,card,19.15,1,0,central,0,14-03-2024,1
075cd8f4-2df6-4e4c-8247-cb7fd2c5228a,CUST106195,27-12-2025,grocery,web,upi,11.84,0,0,west,0,04-09-2024,1
8242d200-aa3b-4ff0-9954-ed93bae2c35e,CUST105656,26-09-2025,beauty,web,wallet,431.21,1,0,east,0,16-01-2024,1
1c34b351-7230-44b2-a208-da5b25bc82a3,CUST105608,13-02-2025,toys,app,upi,31.75,0,0,north,0,02-01-2025,1
225cc923-1d70-47bd-b419-d5c4e441c2d5,CUST102230,06-10-2024,electronics,web,card,75.66,1,0,west,0,10-08-2024,1
5160b70b-b076-479d-b8a3-4892b83a4b2d,CUST102748,19-07-2025,grocery,web,card,7.78,1,0,north,0,24-02-2024,1
4627d45f-69f0-4cde-960b-716792c23899,CUST102681,16-06-2025,grocery,web,wallet,275.73,0,0,east,0,01-12-2024,1
fd6db575-7df5-405f-92ed-219e06f3e20c,CUST102801,31-08-2025,grocery,app,upi,8.9,0,0,north,1,25-10-2024,1
d91df447-3610-4fb5-bcda-0ff473a54cb0,CUST105759,11-10-2025,beauty,web,wallet,95.77,0,1,central,0,10-01-2025,0
bb601238-8b89-4026-9432-b49a9a5269d8,CUST101612,07-07-2025,beauty,web,card,13.91,0,0,south,0,06-08-2024,1
c0977bf8-82e7-4326-b28a-4f809ee84cc9,CUST105218,27-01-2026,apparel,app,netbanking,14.38,0,0,south,0,12-10-2024,1
ac5c7a9c-2e2e-4066-baa1-c98a46eee527,CUST103311,22-02-2025,electronics,app,upi,38.19,1,0,south,0,19-03-2024,1
e03a347b-087a-4623-80d8-c4f1482c9b2e,CUST101612,28-01-2024,apparel,app,card,22.39,1,0,south,0,06-08-2024,1
49678990-37f9-499d-b6cf-caae90d9c4da,CUST103388,30-01-2025,apparel,web,card,155.46,1,0,east,0,04-01-2024,1
1679137f-fe7e-42d1-92fd-fa69b47af66e,CUST101251,23-07-2025,beauty,web,upi,95.22,0,0,west,0,22-06-2024,1
09091482-5657-419d-aac3-ec3e66f90c2f,CUST100717,30-09-2025,home,web,wallet,150.69,1,0,west,1,29-06-2024,1
a7fc5860-cd99-4bd4-8b6f-658575d4f10d,CUST105432,03-03-2025,home,app,upi,116.49,0,0,south,0,19-12-2024,1
31181a58-5756-442d-b609-9ab5fd690aff,CUST104563,23-05-2024,electronics,web,wallet,42.93,0,0,south,0,29-08-2024,1
e5b32818-d6ad-4b5e-b9d2-f6d600bb16a9,CUST101304,02-04-2024,beauty,web,card,257.93,0,0,central,0,13-11-2024,1
70eba039-d88f-418e-8871-1b681cd4c376,CUST106128,04-02-2024,sports,web,card,64.87,1,0,central,0,26-05-2024,1
261ee52c-9b07-43e6-98eb-8c0e888da43b,CUST100184,26-08-2025,home,app,card,601.56,0,0,west,0,11-04-2024,1
77b9b8ac-72ea-4a78-97db-a97c490d0909,CUST102138,14-04-2025,apparel,web,card,12.91,0,0,south,0,25-06-2024,1
1354f26b-48af-43af-b2fd-c7c5ccaa9b96,CUST100166,09-06-2025,sports,web,card,57.72,0,0,central,0,27-02-2024,1
2f2e411c-b80b-47b0-b2a3-bf43aebbc484,CUST100917,10-11-2024,apparel,web,upi,11.92,1,0,west,1,08-10-2024,1
08dd8b02-eabd-425c-949c-214a3fc2524b,CUST101142,28-04-2025,toys,app,upi,13.13,0,0,south,0,14-08-2024,1
caf434ff-95f6-418e-96bd-dcd8e1507eed,CUST105253,14-12-2025,beauty,app,wallet,6.24,1,0,central,0,16-01-2025,1
9319d502-7b90-43ed-bf55-3c51b5b1bec7,CUST106457,10-01-2025,apparel,web,card,111.96,0,0,central,0,28-01-2024,1
38a1610b-0332-4561-acac-cf683380bb63,CUST105618,17-10-2025,grocery,web,netbanking,72.37,0,0,central,0,21-10-2024,1
f369b02a-75ec-4a9d-bf8b-95ef5391defd,CUST104117,02-05-2025,apparel,store,card,32.69,1,0,west,0,10-01-2025,1
51af3edd-59e4-49b5-b2d3-c0d5ab1a87ce,CUST104743,10-05-2025,sports,app,upi,43.84,0,0,west,1,17-01-2024,1
867dc60e-bd4d-4de8-b5a4-052052ca9e9b,CUST103348,10-01-2025,sports,web,card,29.32,1,0,east,0,29-05-2024,1
f381b2b7-cff6-41b5-be53-ce2dc5c74a74,CUST102701,05-05-2025,electronics,web,upi,147.83,1,0,north,1,25-04-2024,1
1b2bbb95-a924-4492-a920-c24ec8efa674,CUST104511,25-10-2024,sports,web,card,34.48,1,0,central,0,16-01-2024,1
ce3e6dff-77f4-4b27-9457-401c135d8dd6,CUST106318,18-12-2024,sports,web,upi,18.14,1,0,central,0,05-08-2024,1
2bcdbb4e-ec43-473f-a640-c4d66801271f,CUST100215,19-12-2024,grocery,app,wallet,10.05,1,0,central,0,27-09-2024,1
e783c622-1f56-4b60-917c-95b586958078,CUST102017,25-04-2025,sports,web,card,21.97,1,0,west,1,27-09-2024,1
69d5ec66-998f-47c4-8fb7-0b05580e81c5,CUST102125,07-02-2025,beauty,store,card,69.11,1,0,south,0,16-09-2024,1
8f7d838f-d64f-4f7f-8dd9-4a7664be286e,CUST102663,28-01-2025,grocery,web,wallet,51.22,0,0,east,0,04-01-2025,1
0f398de4-6dc6-472d-87d7-d9abd7eb591c,CUST104042,06-02-2025,home,web,wallet,211.95,1,0,central,0,21-08-2024,1
58862cb1-a8d9-41a1-81d4-3fd516c34c81,CUST103308,26-01-2026,grocery,web,upi,36.06,0,0,east,0,07-02-2024,1
76ad4b1f-a1fb-4127-8f16-9730512f9b8a,CUST100134,05-05-2025,grocery,web,card,38.09,0,0,north,1,23-07-2024,1
b62400ed-597c-4404-a082-b1cb564cd1ac,CUST102648,07-06-2025,sports,store,card,91.16,1,1,east,0,22-05-2024,0
2877b7c4-df18-498b-9f10-fb9cb1d48db6,CUST104005,28-01-2025,home,store,card,9.85,0,0,north,0,07-06-2024,1
58cc597d-58af-4bf6-b94e-90aab02216c0,CUST103253,05-08-2025,beauty,web,netbanking,186.38,0,0,east,0,16-04-2024,1
7978f6b9-0846-49ae-b1b2-ecb8d9e4049a,CUST105656,26-11-2025,grocery,app,upi,178.33,0,0,east,0,16-01-2024,1
6f8c0a7b-d852-4e0f-9063-8d973bd090c7,CUST102565,13-04-2024,sports,app,card,55.55,0,0,central,0,28-12-2024,1
4fc95fbb-e351-4cb0-bd3a-cd7d36a3944a,CUST100094,11-01-2024,grocery,web,upi,27.97,0,0,west,0,08-01-2025,1
ead5e1ff-b524-40d3-b58c-dcf172d08a00,CUST100872,12-08-2024,apparel,web,card,96.29,0,0,central,0,15-06-2024,1
7acc8110-ab11-4890-a8e8-74e0d756124a,CUST101626,12-11-2024,apparel,web,card,219.78,1,0,central,0,16-01-2025,1
668481c1-1b6e-4013-bc3b-2dc089eaee3c,CUST102321,25-02-2025,beauty,web,upi,60.1,1,0,west,0,12-04-2024,1
c95009cb-e7b8-4caf-bff9-d35709d7d5a6,CUST104388,29-09-2024,home,web,wallet,273.44,0,0,north,0,13-03-2024,1
31e63549-2649-486e-96c4-151d195dd3be,CUST102088,23-02-2024,grocery,web,card,37.6,1,0,south,0,03-03-2024,1
52845839-46fc-4557-bfbb-4fdb438d9e58,CUST105733,21-06-2024,electronics,store,card,389.26,0,0,central,0,18-08-2024,1
b20db97a-f34a-432f-8fe5-37bd1f5019e0,CUST101903,03-09-2024,beauty,web,card,21.45,0,0,north,0,22-03-2024,1
bd590821-3c69-409a-919e-447606536fb3,CUST100883,26-10-2025,home,app,card,59.92,1,0,north,0,11-10-2024,1
b038366e-1b3e-4dc3-adfa-97b77ce8706c,CUST101057,09-09-2025,grocery,app,card,3.21,0,0,west,0,25-03-2024,1
bd5c854b-0448-4450-b033-4a2e88d5a430,CUST106079,07-06-2024,toys,app,wallet,32.87,1,0,south,0,16-08-2024,1
684b8a80-9aa3-4200-bc93-aa65bec8b26b,CUST102917,15-04-2024,home,web,card,100.71,0,0,north,0,11-07-2024,1
b27dc1d7-0f14-40d7-a08f-20395ec01cd8,CUST102602,05-12-2025,sports,app,card,120.66,1,0,north,0,20-10-2024,1
a5b443df-d109-437c-9605-283940d957d3,CUST100448,21-10-2024,toys,web,card,148.59,0,0,central,0,14-01-2025,1
d1e40434-cd32-4b88-9d4b-c50dd60d44f7,CUST104811,02-10-2024,electronics,store,netbanking,31.55,1,0,south,1,21-04-2024,1
babc5d5a-0fcd-47d5-b2e3-3f658ec34fed,CUST104525,07-08-2025,sports,web,netbanking,43.31,0,0,west,0,10-10-2024,1
a5236eb7-3535-4626-a9fe-13f526e174c4,CUST102431,12-02-2024,apparel,web,upi,323.24,0,0,north,0,13-08-2024,1
d29ceea4-189d-4422-8e4c-6ae7fa854379,CUST104505,12-07-2024,apparel,app,card,63.41,0,0,north,0,17-02-2024,1
e4a16e6f-14fb-4b21-9dfc-8d2af6ee2d6b,CUST102366,02-10-2025,home,app,card,79.81,0,0,north,0,19-03-2024,1
b2173d2f-007b-4cf5-87dd-fffeae0b58f4,CUST100476,06-11-2024,grocery,app,card,167.76,0,0,east,0,22-02-2024,1
fa58c9bd-4ee9-4dd9-91ca-ff5c74e854b2,CUST104832,11-09-2025,grocery,app,card,464.36,1,0,south,0,03-09-2024,1
cd3dd50c-69d7-43b3-9d17-e420ab30e99f,CUST106276,12-04-2024,grocery,web,upi,167.15,1,0,south,0,22-10-2024,1
bd2d4d90-4f3b-4759-97d9-60e47425653e,CUST104211,06-10-2025,electronics,web,card,21.85,1,0,north,0,16-06-2024,1
a88397c6-415a-44fe-b004-1878192b4417,CUST101773,06-09-2024,grocery,app,card,66.71,1,0,east,1,09-02-2024,1
b772d437-595f-4434-8570-54c330950bf8,CUST101753,30-01-2025,toys,web,card,83.93,1,0,central,0,04-01-2024,1
b3e8b4ad-9042-45ed-83ce-211871267b7e,CUST106039,06-09-2025,beauty,web,wallet,77.5,1,0,east,1,18-12-2024,1
88ab9d56-9ad8-41ef-8996-2293a79f2a4f,CUST101923,22-10-2024,home,web,card,44.49,1,0,south,0,09-05-2024,1
00dc5f59-7e23-4f8b-b7c5-cdf37c2b3626,CUST105027,25-08-2024,toys,app,card,531.72,1,0,east,0,20-01-2024,1
d4b2f68b-9b74-4ab2-8fa0-3b0ba28a74c0,CUST104177,11-09-2025,electronics,web,card,27.11,0,0,south,0,11-06-2024,1
a02fe121-4091-4c67-afea-7ad735afaef7,CUST103835,10-10-2025,sports,app,netbanking,54.5,0,0,west,0,07-08-2024,1
a81f81bb-d8c8-4021-822b-e1b5867a81b1,CUST101144,15-10-2024,sports,app,wallet,164.78,0,0,south,0,14-04-2024,1
927654a7-74d0-41df-bf7e-0a9cce44fb95,CUST100233,20-06-2025,beauty,web,wallet,608.46,0,0,north,0,06-05-2024,1
17a60944-1aaa-4c1e-bebc-77244fdbdf86,CUST103142,21-09-2025,grocery,app,card,70.14,0,0,north,0,04-04-2024,1
881587f0-f993-4c4d-b6cc-1534136cc0bf,CUST106426,11-01-2026,home,app,netbanking,46.9,1,0,north,1,29-12-2024,1
79bff798-2faf-4047-81e8-8bb6f472fe49,CUST101253,12-09-2024,home,app,card,17.29,0,0,south,0,20-12-2024,1
e09c360a-ee20-4332-ae08-939b06fceee4,CUST103433,04-06-2025,toys,web,card,38.52,1,0,central,0,28-12-2024,1
fb6b9cf4-4910-49e2-b1ee-6181b8d2956f,CUST104349,28-04-2024,sports,app,upi,48.1,1,0,south,0,02-07-2024,1
32bbf142-fbe3-428e-9f9f-f95998be0fd4,CUST103124,28-04-2024,beauty,web,card,10.11,1,1,west,0,01-12-2024,0
0c48b93e-f56a-4699-837f-f06a40b33e6e,CUST103272,31-03-2024,apparel,web,card,386.41,0,0,north,0,05-01-2025,1
431dcb94-f10d-4bd2-85f5-b958afb6ee1c,CUST104293,20-06-2024,apparel,web,card,62.37,0,0,south,1,23-05-2024,1
13e54aaa-905d-4550-ac39-eb5d52fdbcc4,CUST105280,23-12-2025,toys,web,card,132.57,0,0,west,1,13-10-2024,1
7c130411-78f3-4b3b-8cb2-7d68363e510e,CUST102138,25-04-2024,electronics,web,wallet,22.19,0,0,south,0,25-06-2024,1
a41efd15-ec88-4ec8-adc2-e2c2e7b0b8af,CUST105835,17-06-2025,sports,app,wallet,148.1,0,0,east,0,06-09-2024,1
1b147312-7c85-455b-a397-4a46b626ed4a,CUST103129,14-12-2024,apparel,store,card,141.5,0,0,west,0,05-01-2025,1
6a425981-9d1e-432e-b31b-80f6e0674538,CUST104296,20-07-2025,sports,web,card,32.43,1,0,east,0,02-08-2024,1
b33ce246-fa24-473f-b746-57015fdaf0e5,CUST100701,20-04-2025,apparel,web,card,24.17,1,0,central,0,27-07-2024,1
8381094a-8e59-40c0-ae89-b8ac51929bfc,CUST103165,20-03-2025,home,web,card,97.86,0,0,west,0,12-11-2024,1
8243feba-34c6-47f2-b789-20f0b48d5484,CUST100116,17-04-2024,toys,web,card,53.78,1,0,central,0,10-06-2024,1
0f5db05a-8651-43ec-8460-d6471baaf962,CUST102528,11-08-2025,toys,web,card,493.03,0,0,north,0,10-07-2024,1
406f15d0-0a5b-417a-97a0-c8fa190ca8a6,CUST100343,26-07-2025,apparel,app,netbanking,32.95,0,0,north,0,01-09-2024,1
1c7d5ce7-2f4a-47b8-980e-751d83a834f4,CUST105816,01-05-2024,home,web,card,49.59,0,0,central,0,02-05-2024,1
f3b02996-7eac-4f68-8b58-54cc0a2e8b47,CUST104360,26-08-2025,beauty,web,wallet,205.14,1,0,east,0,09-09-2024,1
2f5cb2fe-87f4-42f6-b50e-939ec6993f66,CUST105160,09-08-2024,beauty,app,card,55.46,0,0,south,0,22-12-2024,1
eb2987c6-0ebe-4d19-99d0-65fa29edeac5,CUST103006,03-04-2025,toys,web,netbanking,686.48,0,0,north,1,10-09-2024,1
5390635e-8ac0-4acb-899e-31ff43d8b585,CUST105517,03-10-2025,electronics,web,card,169.61,0,0,west,0,20-10-2024,1
bc873c1c-fd3e-4ccc-ae28-8857bf2061c6,CUST105656,12-05-2025,electronics,web,card,171.41,1,0,east,0,16-01-2024,1
3e78edac-9fca-4767-9291-4bdf9e689313,CUST102284,04-01-2025,apparel,store,card,97.05,0,0,central,0,13-05-2024,1
fd934795-ca93-48ec-b66e-8ccbf320fdff,CUST102445,29-01-2026,apparel,web,card,34.19,1,0,south,0,07-03-2024,1
d9d8f0ae-e7b1-42e5-bcd1-557f5375ed6f,CUST103280,30-04-2024,electronics,store,card,39.46,0,0,south,0,28-04-2024,1
af7364ea-1086-4933-993b-677f46bf3858,CUST100271,19-07-2024,grocery,web,card,124.07,0,0,south,0,03-12-2024,1
d828f207-0837-4ae9-9e44-34533da63c8d,CUST106472,09-06-2024,apparel,web,upi,16.88,0,0,north,0,12-01-2025,1
ea349477-cd8a-4017-be91-7b7e787a2bd3,CUST102300,31-01-2026,electronics,store,wallet,201.21,0,0,east,0,14-02-2024,1
67966c8f-fdbb-42c1-aef8-6edfe67daa9e,CUST103018,05-08-2024,home,app,card,358.62,0,0,north,0,02-06-2024,1
ff605138-4c97-4b61-b626-6ed342611464,CUST104939,28-07-2025,grocery,web,card,48.11,0,0,south,0,02-04-2024,1
a61bfe1b-0417-4381-bd29-2f24b0bf0d65,CUST101897,03-02-2025,grocery,web,card,39.51,0,0,west,0,28-12-2024,1
c7c6f2e0-22d6-411c-97f3-416b701eeefb,CUST101281,29-12-2025,sports,web,netbanking,31.45,0,0,north,0,26-03-2024,1
04795a57-3737-4e2b-b54f-960370aabe89,CUST100829,19-01-2025,apparel,web,card,1.95,0,0,west,0,08-07-2024,1
05937aba-e126-4870-8a23-a5af1750059a,CUST103389,04-03-2024,electronics,web,card,87.96,0,0,east,0,21-07-2024,1
7abeaaed-a2cc-4cc6-8107-c991461b927c,CUST100035,30-07-2024,home,web,card,96.49,0,0,south,0,04-01-2024,1
8f5c3817-089e-4596-afe8-06a0bfd009ee,CUST104655,23-09-2025,apparel,web,upi,42.05,0,0,north,0,27-02-2024,1
b7d7b7ff-09e5-4975-9231-69f2dcddbdd7,CUST102957,09-03-2024,toys,web,netbanking,96.08,0,0,west,1,03-05-2024,1
901043f0-e8ad-41c7-a991-912a740e2685,CUST103413,03-05-2024,grocery,app,upi,28.09,1,0,west,0,20-11-2024,1
82ed8393-7d32-4d12-87f5-cce45d701d84,CUST101704,11-01-2025,electronics,web,card,51.23,1,0,east,0,04-01-2025,1
64f10676-6ba6-4e9c-8ca2-069828565b41,CUST101121,18-10-2025,home,web,wallet,11.55,0,0,south,1,19-01-2024,1
b247c05a-39c1-4083-a2b3-1c9c1dc556c6,CUST104568,22-10-2024,grocery,store,card,16.66,0,0,east,0,24-11-2024,1
1aecb405-5433-4fac-a797-631c8cf88fd9,CUST101342,23-12-2024,toys,app,card,371.46,1,0,south,1,21-10-2024,1
2f8a0c94-e645-4bc9-bc8b-77999883eca9,CUST105096,02-10-2025,grocery,web,card,78.27,0,0,east,0,30-04-2024,1
a885b38f-e297-40be-a6f2-a516d790adba,CUST101292,08-06-2025,grocery,web,netbanking,45.83,1,0,south,0,15-03-2024,1
4c1674ce-7688-46fd-8942-86ddbcfaf484,CUST103949,08-03-2024,home,web,card,34.58,0,0,north,0,29-08-2024,1
9581365b-cf83-4157-b71f-1bc1a1d47ceb,CUST104185,26-09-2024,sports,web,card,117.64,0,0,west,0,25-02-2024,1
c3aaae3b-f520-4b06-aad0-2a25598fbefa,CUST103262,12-05-2024,sports,app,card,10.56,1,0,central,0,03-05-2024,1
39541f44-8c76-48e1-a521-440418f13cf2,CUST106480,02-03-2024,sports,store,card,50.78,0,0,west,0,15-01-2024,1
c6c8110b-7c13-495a-a5d2-c4ecc257045b,CUST102433,09-06-2024,home,app,netbanking,10.11,0,0,north,0,04-09-2024,1
c8992165-9103-475d-8f96-7c672ab4d63d,CUST105729,26-01-2024,toys,web,upi,29.42,1,0,west,1,05-02-2024,1
aac1c74c-7edf-4e77-ab05-f648fcb58d50,CUST101060,28-01-2026,toys,web,card,38.76,1,0,south,1,18-10-2024,1
513b7c37-a0e0-4353-922b-024171d91514,CUST102166,01-12-2025,home,web,wallet,4.41,0,0,west,0,13-04-2024,1
7a7ebfdf-b206-462d-97f5-a553694544f6,CUST100933,12-10-2024,home,web,upi,167.44,0,0,east,0,19-12-2024,1
9a2b405f-43df-44e5-9d65-987f7ff4d04a,CUST103898,21-03-2025,electronics,web,card,33.07,0,0,south,0,08-01-2025,1
a4d21c68-76ad-4ceb-b754-a3980df83a8b,CUST104146,01-01-2026,grocery,web,netbanking,32.76,1,0,south,0,23-05-2024,1
8ab29aaa-083f-4bda-b797-003f79f80605,CUST102899,05-09-2024,apparel,web,card,42.53,0,1,north,0,02-02-2024,0
08f68862-b2c3-40d9-a9b6-87566ce5d04d,CUST104736,31-03-2024,home,store,upi,198.92,1,1,west,0,18-10-2024,0
2acabe5b-3edc-43b4-85c2-562d5e3abd78,CUST105621,05-02-2024,home,app,upi,56.23,0,0,east,1,27-07-2024,1
2284e3eb-63a1-443d-8053-90a16a39f2f5,CUST105076,07-01-2024,sports,web,upi,12.95,0,0,east,0,24-02-2024,1
690a0e79-7fd6-4b29-ae7b-241e72f6aee7,CUST101544,20-05-2025,home,app,wallet,71.69,0,0,west,1,31-08-2024,1
ffb10c33-ca7d-42d2-984a-911336252c0e,CUST102058,16-11-2024,apparel,web,card,8.88,1,0,south,0,20-02-2024,1
93ebf932-6c12-49d8-9c19-b5341a27ac8c,CUST102455,20-07-2024,grocery,web,card,269.84,0,0,north,0,18-08-2024,1
214fadd5-8b4d-4cf7-90af-740b9d22cf6d,CUST101292,06-07-2025,apparel,web,card,216.09,0,0,south,0,15-03-2024,1
5ccb5b53-4da5-4a44-b40e-11be2e07dcb2,CUST102315,27-06-2025,electronics,store,card,14.71,1,0,west,0,22-11-2024,1
49575f8f-1665-4607-ae6c-e225fe6ecd58,CUST101506,15-10-2025,apparel,store,card,30.74,0,0,west,0,16-10-2024,1
377f5d1d-5945-4d4c-955a-73d2ea111a61,CUST106472,12-09-2024,home,web,card,5.76,0,0,north,0,12-01-2025,1
cce196de-e888-4d51-bc2e-0f169c1d2b87,CUST105124,09-06-2024,home,web,wallet,42.68,0,0,north,1,03-07-2024,1
6705b9ce-92c3-496c-933c-572649630835,CUST105562,30-01-2024,toys,store,card,144.66,0,0,north,0,14-07-2024,1
1c3af056-6a7d-4305-b91f-b7c7e347e06d,CUST105987,01-04-2025,apparel,web,card,63.07,0,0,west,1,14-09-2024,1
268b3ccd-83f4-4834-bcfb-f0efbfe3a89f,CUST104313,18-09-2024,toys,web,netbanking,46.92,0,0,east,1,13-06-2024,1
411d89d6-c7c7-4698-85bd-d2e2cdf9e086,CUST101114,10-01-2024,electronics,app,card,6.08,0,0,central,0,29-07-2024,1
0a689ce2-1b14-47f4-8de9-d619b72cfc51,CUST104970,15-12-2025,home,app,wallet,13.32,0,0,north,0,09-01-2025,1
00f6b6cd-3a92-4223-945d-0314b9ef6498,CUST100110,24-12-2024,grocery,web,card,121.83,0,0,west,0,24-07-2024,1
56192ad7-9d45-4570-be38-601675f51e54,CUST100741,02-10-2024,home,store,card,73.73,0,0,west,0,14-11-2024,1
36a3ef3c-ef02-44e1-8930-59d8a3199c5f,CUST100216,03-05-2024,grocery,web,card,111.24,0,0,central,0,06-11-2024,1
9cbef800-28a9-43b8-9dc6-fe34ab4c2e62,CUST100872,21-09-2025,sports,web,card,97.64,0,0,central,0,15-06-2024,1
3c2b6640-a81e-4cdf-8f88-912610c4de08,CUST104930,24-09-2024,toys,app,wallet,21.89,0,1,south,0,11-03-2024,0
828538eb-746a-4368-b011-c548820ce5d9,CUST105736,04-10-2024,beauty,web,card,649.14,0,0,central,0,03-12-2024,1
faf1a2c4-67f0-45d6-966c-a0cea032c194,CUST101797,16-03-2024,home,app,netbanking,19.4,0,0,west,0,28-10-2024,1
cbb3738d-9a4e-4440-bfc9-5a0b9bc9bbbf,CUST100783,09-06-2025,electronics,app,upi,53.63,1,0,south,0,19-03-2024,1
